product_id,title,category,price,rating,review_count,purchased_last_month,brand,seller,is_prime,product_url,scraped_at,original_price_won,image_url,maker,data_source,naver_category1,naver_category2,naver_category3,naver_category4,search_keyword,category_avg_price,price_to_category_avg_ratio,keyword_avg_price,price_to_keyword_avg_ratio,price_x_rating,rating_x_review_count,price_x_review_count
NAVER_55269481629,Apple 에어팟 4,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,111.11,4.5,167.0,40,Apple,네이버,False,https://search.shopping.naver.com/catalog/55269481629,2025-09-23 00:52:03.641345,150000,https://shopping-phinf.pstatic.net/main_5526948/55269481629.20250612172808.jpg,Apple,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,1.2685954966058703,87.58505000000001,1.2685954966058703,499.995,751.5,18555.37
NAVER_87499070505,삼성전자 갤럭시 버즈 FE 블루투스 이어폰 삼성 정품 SMR400N,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,42.74,4.3,51.0,57,갤럭시,설빈,False,https://smartstore.naver.com/main/products/9954568232,2025-09-23 00:52:03.641371,57700,https://shopping-phinf.pstatic.net/main_8749907/87499070505.2.jpg,삼성전자,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,0.48798282355264966,87.58505000000001,0.48798282355264966,183.782,219.29999999999998,2179.7400000000002
NAVER_89011025048,애플 에어팟 4세대 ANC 노이즈캔슬링 노캔 Airpods,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,188.81,4.3,202.125,25,Apple,오렌지스펙트럼,False,https://smartstore.naver.com/main/products/11466514676,2025-09-23 00:52:03.641384,254900,https://shopping-phinf.pstatic.net/main_8901102/89011025048.jpg,Apple,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,2.155733198759377,87.58505000000001,2.155733198759377,811.8829999999999,869.1374999999999,38163.22125
NAVER_54068378955,삼성전자 JBL WAVE BEAM 2 정품,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,40.67,3.7,58.0,79,JBL,네이버,False,https://search.shopping.naver.com/catalog/54068378955,2025-09-23 00:52:03.641395,54900,https://shopping-phinf.pstatic.net/main_5406837/54068378955.20250409113615.jpg,삼성전자,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,0.46434865310917783,87.58505000000001,0.46434865310917783,150.479,214.60000000000002,2358.86
NAVER_53549202043,샥즈 오픈 스윔 프로 S710,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,156.78,4.2,202.125,21,샥즈,네이버,False,https://search.shopping.naver.com/catalog/53549202043,2025-09-23 00:52:03.641407,211650,https://shopping-phinf.pstatic.net/main_5354920/53549202043.20250314151012.jpg,Unknown,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,1.7900315179359947,87.58505000000001,1.7900315179359947,658.476,848.9250000000001,31689.1575
NAVER_53528760607,소니 WF-1000XM5,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,221.47,4.8,202.125,47,소니,네이버,False,https://search.shopping.naver.com/catalog/53528760607,2025-09-23 00:52:03.641418,298990,https://shopping-phinf.pstatic.net/main_5352876/53528760607.20250703211900.jpg,소니,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,2.528627887978599,87.58505000000001,2.528627887978599,1063.056,970.1999999999999,44764.62375
NAVER_53645722047,라익미 LE60 사운드미 골전도 오픈형 블루투스 AI 이어폰,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,36.89,3.6,48.0,52,라익미,네이버,False,https://search.shopping.naver.com/catalog/53645722047,2025-09-23 00:52:03.641436,49800,https://shopping-phinf.pstatic.net/main_5364572/53645722047.20250319135538.jpg,라익미,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,0.4211906027341424,87.58505000000001,0.4211906027341424,132.804,172.8,1770.72
NAVER_53530143052,로랜텍 커널형 버즈 무선 블루투스 이어폰 RSM-R510,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,14.0,3.8,27.0,84,로랜텍,네이버,False,https://search.shopping.naver.com/catalog/53530143052,2025-09-23 00:52:03.641448,18900,https://shopping-phinf.pstatic.net/main_5353014/53530143052.20250314171036.jpg,로랜텍,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,0.15984463101864985,87.58505000000001,0.15984463101864985,53.199999999999996,102.6,378.0
NAVER_53549201922,QCY T13X APP,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,17.26,3.6,67.0,94,QCY,네이버,False,https://search.shopping.naver.com/catalog/53549201922,2025-09-23 00:52:03.641458,23300,https://shopping-phinf.pstatic.net/main_5354920/53549201922.20250314150405.jpg,QCY,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,0.1970655950987069,87.58505000000001,0.1970655950987069,62.13600000000001,241.20000000000002,1156.42
NAVER_53648493444,샥즈 오픈무브 S661,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,59.43,4.3,37.0,24,샥즈,네이버,False,https://search.shopping.naver.com/catalog/53648493444,2025-09-23 00:52:03.641474,80230,https://shopping-phinf.pstatic.net/main_5364849/53648493444.20250319173558.jpg,Unknown,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,0.6785404586741687,87.58505000000001,0.6785404586741687,255.54899999999998,159.1,2198.91
NAVER_56780303964,Play-X,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,33.27,3.9,16.0,73,Unknown,네이버,False,https://search.shopping.naver.com/catalog/56780303964,2025-09-23 00:52:03.641487,44910,https://shopping-phinf.pstatic.net/main_5678030/56780303964.20250918100711.jpg,Unknown,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,0.3798593481421772,87.58505000000001,0.3798593481421772,129.75300000000001,62.4,532.32
NAVER_53873413753,엠지텍 이어프리 G5,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,80.66,3.8,96.0,22,엠지텍,네이버,False,https://search.shopping.naver.com/catalog/53873413753,2025-09-23 00:52:03.641497,108890,https://shopping-phinf.pstatic.net/main_5387341/53873413753.20250331114427.jpg,엠지텍,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,0.9209334241403069,87.58505000000001,0.9209334241403069,306.508,364.79999999999995,7743.36
NAVER_54487859404,필립스 필립스오디오 TAA6709,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,58.52,4.0,139.0,25,필립스오디오,네이버,False,https://search.shopping.naver.com/catalog/54487859404,2025-09-23 00:52:03.641508,79000,https://shopping-phinf.pstatic.net/main_5448785/54487859404.20250429122844.jpg,필립스,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,0.6681505576579564,87.58505000000001,0.6681505576579564,234.08,556.0,8134.280000000001
NAVER_86904433651,애플 에어팟 프로2 2세대 C타입 블루투스 무선 이어폰 노이즈캔슬링 MTJV3KH/A,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,206.52,4.2,202.125,48,Apple,설빈,False,https://smartstore.naver.com/main/products/9359933328,2025-09-23 00:52:03.641521,278800,https://shopping-phinf.pstatic.net/main_8690443/86904433651.jpg,Apple,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,2.3579366569979694,87.58505000000001,2.3579366569979694,867.3840000000001,848.9250000000001,41742.855
NAVER_88809245356,QCY 멜로버즈 프로 플러스 HT08 ANC 노이즈캔슬링무선 블루투스 이어폰,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,30.74,3.5,41.0,74,Unknown,쇼핑 Pay,False,https://smartstore.naver.com/main/products/11264735025,2025-09-23 00:52:03.641533,41500,https://shopping-phinf.pstatic.net/main_8880924/88809245356.jpg,QCY,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,0.3509731398223783,87.58505000000001,0.3509731398223783,107.58999999999999,143.5,1260.34
NAVER_53549191689,삼지아이티 피스넷 워터본 수영 방수 골전도 블루투스 이어폰,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,73.99,4.4,146.0,72,피스넷,네이버,False,https://search.shopping.naver.com/catalog/53549191689,2025-09-23 00:52:03.641545,99890,https://shopping-phinf.pstatic.net/main_5354919/53549191689.20250314145531.jpg,삼지아이티,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,0.8447788749335644,87.58505000000001,0.8447788749335644,325.556,642.4000000000001,10802.539999999999
NAVER_53957526720,베이스어스 Bowie MC1 오픈형 이어폰,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,36.22,3.8,28.0,55,베이스어스,네이버,False,https://search.shopping.naver.com/catalog/53957526720,2025-09-23 00:52:03.641556,48900,https://shopping-phinf.pstatic.net/main_5395752/53957526720.20250409101812.jpg,베이스어스,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,0.4135408953925355,87.58505000000001,0.4135408953925355,137.636,106.39999999999999,1014.16
NAVER_53873413805,브리츠 Realfit5,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,35.48,3.9,69.0,31,브리츠,네이버,False,https://search.shopping.naver.com/catalog/53873413805,2025-09-23 00:52:03.641566,47900,https://shopping-phinf.pstatic.net/main_5387341/53873413805.20250331114900.jpg,브리츠,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,0.40509196489583543,87.58505000000001,0.40509196489583543,138.37199999999999,269.09999999999997,2448.12
NAVER_56603865362,QCY HT16 멜로버즈,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,17.63,4.2,37.0,31,QCY,네이버,False,https://search.shopping.naver.com/catalog/56603865362,2025-09-23 00:52:03.641577,23800,https://shopping-phinf.pstatic.net/main_5660386/56603865362.20250905101250.jpg,QCY,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,0.2012900603470569,87.58505000000001,0.2012900603470569,74.04599999999999,155.4,652.31
NAVER_53549189628,엠지텍 이어프리오픈 오픈형 이어폰,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,44.37,3.6,50.0,82,엠지텍,네이버,False,https://search.shopping.naver.com/catalog/53549189628,2025-09-23 00:52:03.641588,59900,https://shopping-phinf.pstatic.net/main_5354918/53549189628.20250723104448.jpg,엠지텍,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,0.5065933055926781,87.58505000000001,0.5065933055926781,159.732,180.0,2218.5
NAVER_56465875628,티버디 골전도 오픈형 무선 이어폰,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,24.0,3.5,34.0,35,티버디,네이버,False,https://search.shopping.naver.com/catalog/56465875628,2025-09-23 00:52:03.641598,32400,https://shopping-phinf.pstatic.net/main_5646587/56465875628.20250828114424.jpg,Unknown,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,0.2740193674605426,87.58505000000001,0.2740193674605426,84.0,119.0,816.0
NAVER_55284534059,브리츠 ProPods5Plus,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,25.85,3.9,78.0,64,브리츠,네이버,False,https://search.shopping.naver.com/catalog/55284534059,2025-09-23 00:52:03.641608,34900,https://shopping-phinf.pstatic.net/main_5528453/55284534059.20250613144915.jpg,브리츠,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,0.29514169370229276,87.58505000000001,0.29514169370229276,100.815,304.2,2016.3000000000002
NAVER_87497885082,아이리버 무선 블루투스 이어폰 EDS-T1 노이즈캔슬링 생활방수,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,16.96,4.2,62.0,92,아이리버,에디샵 공식판매점,False,https://smartstore.naver.com/main/products/9953382809,2025-09-23 00:52:03.641621,22900,https://shopping-phinf.pstatic.net/main_8749788/87497885082.1.jpg,Unknown,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,0.19364035300545013,87.58505000000001,0.19364035300545013,71.23200000000001,260.40000000000003,1051.52
NAVER_86393703163,공식 QCY T22 APP 골전도형 블루투스 이어폰 오픈형 AS 가능,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,18.89,3.7,16.0,94,QCY,일등대한민국,False,https://smartstore.naver.com/main/products/8849202839,2025-09-23 00:52:03.641633,25500,https://shopping-phinf.pstatic.net/main_8639370/86393703163.1.jpg,QCY,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,0.2156760771387354,87.58505000000001,0.2156760771387354,69.893,59.2,302.24
NAVER_89440845461,SHOKZ 샥즈 E310 오픈닷 원 이어클립형 블루투스 오픈형 이어폰,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,118.44,4.6,202.125,27,샥즈,직구플리즈,False,https://smartstore.naver.com/main/products/11896334852,2025-09-23 00:52:03.641646,159900,https://shopping-phinf.pstatic.net/main_8944084/89440845461.jpg,Unknown,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,1.3522855784177779,87.58505000000001,1.3522855784177779,544.824,929.775,23939.685
NAVER_53509045209,QCY T13APP,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,15.41,4.0,42.0,112,QCY,네이버,False,https://search.shopping.naver.com/catalog/53509045209,2025-09-23 00:52:03.641656,20800,https://shopping-phinf.pstatic.net/main_5350904/53509045209.20250312151714.jpg,QCY,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,0.17594326885695674,87.58505000000001,0.17594326885695674,61.64,168.0,647.22
NAVER_53528748578,샥즈 오픈핏 에어 T511,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,110.19,4.6,66.0,17,샥즈,네이버,False,https://search.shopping.naver.com/catalog/53528748578,2025-09-23 00:52:03.641667,148750,https://shopping-phinf.pstatic.net/main_5352874/53528748578.20250313121055.jpg,Unknown,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,1.2580914208532161,87.58505000000001,1.2580914208532161,506.87399999999997,303.59999999999997,7272.54
NAVER_88011358423,귀안아픈 귀걸이형 블루투스 오픈형 이어폰 런닝 운동 이어폰,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,21.41,4.1,66.0,46,쏘빗,쏘빗 공식몰,False,https://smartstore.naver.com/main/products/10466853215,2025-09-23 00:52:03.641680,28900,https://shopping-phinf.pstatic.net/main_8801135/88011358423.1.jpg,Unknown,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,0.24444811072209238,87.58505000000001,0.24444811072209238,87.78099999999999,270.59999999999997,1413.06
NAVER_55284550542,샥즈 오픈런 프로 2 미니 S821,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,169.63,4.4,64.0,14,샥즈,네이버,False,https://search.shopping.naver.com/catalog/55284550542,2025-09-23 00:52:03.641690,229000,https://shopping-phinf.pstatic.net/main_5528455/55284550542.20250613150420.jpg,Unknown,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,1.9367460542638266,87.58505000000001,1.9367460542638266,746.3720000000001,281.6,10856.32
NAVER_53664308469,엠지텍 이어프리W 골전도이어폰,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,96.15,4.0,62.0,49,엠지텍,네이버,False,https://search.shopping.naver.com/catalog/53664308469,2025-09-23 00:52:03.641702,129800,https://shopping-phinf.pstatic.net/main_5366430/53664308469.20250320112535.jpg,엠지텍,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,1.097790090888799,87.58505000000001,1.097790090888799,384.6,248.0,5961.3
NAVER_53921766693,삼성전자 JBL TUNE BEAM 2,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,65.93,3.9,71.0,51,JBL,네이버,False,https://search.shopping.naver.com/catalog/53921766693,2025-09-23 00:52:03.641717,89000,https://shopping-phinf.pstatic.net/main_5392176/53921766693.20250402174837.jpg,삼성전자,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,0.752754037361399,87.58505000000001,0.752754037361399,257.127,276.9,4681.030000000001
NAVER_53551101756,블라우풍트 ENC 노이즈 캔슬링,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,21.33,3.5,44.0,72,블라우풍트,네이버,False,https://search.shopping.naver.com/catalog/53551101756,2025-09-23 00:52:03.641726,28800,https://shopping-phinf.pstatic.net/main_5355110/53551101756.20250509113354.jpg,블라우풍트,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,0.24353471283055722,87.58505000000001,0.24353471283055722,74.655,154.0,938.52
NAVER_53508783748,삼성전자 갤럭시 버즈2 프로 SM-R510,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,135.7,4.7,199.0,44,갤럭시,네이버,False,https://search.shopping.naver.com/catalog/53508783748,2025-09-23 00:52:03.641737,183190,https://shopping-phinf.pstatic.net/main_5350878/53508783748.20250312144401.jpg,삼성전자,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,1.5493511735164844,87.58505000000001,1.5493511735164844,637.79,935.3000000000001,27004.3
NAVER_88042110947,삼성전자 갤럭시 버즈3 프로 무선 블루투스 이어폰 ANC SM-R630N,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,154.81,4.5,59.0,12,갤럭시,삼성공식파트너 제이유,False,https://smartstore.naver.com/main/products/10497605595,2025-09-23 00:52:03.641747,209000,https://shopping-phinf.pstatic.net/main_8804211/88042110947.21.jpg,삼성전자,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,1.7675390948569418,87.58505000000001,1.7675390948569418,696.645,265.5,9133.79
NAVER_87487957030,블라우풍트 ENC 노이즈캔슬링 오픈형 블루투스 이어폰 오픈픽 BLP-OE383,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,66.52,4.3,44.0,46,블라우풍트,블라우풍트,False,https://smartstore.naver.com/main/products/9943454757,2025-09-23 00:52:03.641758,89800,https://shopping-phinf.pstatic.net/main_8748795/87487957030.4.jpg,블라우풍트,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,0.7594903468114705,87.58505000000001,0.7594903468114705,286.03599999999994,189.2,2926.8799999999997
NAVER_56681759919,Apple 2025 에어팟 프로 3세대 USB-C 블루투스 이어폰 화이트 MFHP4KH/A,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,233.56500000000003,4.7,202.125,19,Apple,쿠팡,False,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9024163013&ctag=9024163013&lptag=I26462308675&itemId=26462308675&vendorItemId=93437588392&spec=10305197,2025-09-23 00:52:03.641770,369000,https://shopping-phinf.pstatic.net/main_5668175/56681759919.jpg,Apple,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,2.6667222317050685,87.58505000000001,2.6667222317050685,1097.7555000000002,949.9875000000001,47209.325625000005
NAVER_88415077976,삼성전자 갤럭시 버즈3 프로 무선 블루투스 이어폰 ANC SM-R630N,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,154.81,4.7,114.0,15,갤럭시,삼성공식파트너사 포디아이,False,https://smartstore.naver.com/main/products/10870571963,2025-09-23 00:52:03.641781,209000,https://shopping-phinf.pstatic.net/main_8841507/88415077976.9.jpg,삼성전자,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,1.7675390948569418,87.58505000000001,1.7675390948569418,727.6070000000001,535.8000000000001,17648.34
NAVER_88827301527,삼성전자 갤럭시 버즈3 프로 R630 무선 블루투스 이어폰 ANC 세금포함,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,117.78,4.5,202.125,26,갤럭시,얼리텍,False,https://smartstore.naver.com/main/products/11282791196,2025-09-23 00:52:03.641794,159000,https://shopping-phinf.pstatic.net/main_8882730/88827301527.jpg,삼성전자,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,1.344750045812613,87.58505000000001,1.344750045812613,530.01,909.5625,23806.2825
NAVER_53903519444,Apple 에어팟 프로 2세대 (MQD83KH/A),디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,100.44,4.7,202.125,16,Apple,네이버,False,https://search.shopping.naver.com/catalog/53903519444,2025-09-23 00:52:03.641804,135590,https://shopping-phinf.pstatic.net/main_5390351/53903519444.20250401160348.jpg,Apple,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,1.1467710528223707,87.58505000000001,1.1467710528223707,472.068,949.9875000000001,20301.435
NAVER_53903523947,QCY T30 AIR,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,23.33,3.6,63.0,93,QCY,네이버,False,https://search.shopping.naver.com/catalog/53903523947,2025-09-23 00:52:03.641814,31500,https://shopping-phinf.pstatic.net/main_5390352/53903523947.20250828112653.jpg,QCY,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,0.26636966011893576,87.58505000000001,0.26636966011893576,83.988,226.8,1469.79
NAVER_86898112887,삼성전자 갤럭시 버즈FE 무선 블루투스 이어폰 ANC SM-R400,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,48.15,3.9,23.0,42,갤럭시,삼성공식파트너 엠디텍,False,https://smartstore.naver.com/main/products/9353612564,2025-09-23 00:52:03.641825,65000,https://shopping-phinf.pstatic.net/main_8689811/86898112887.6.jpg,삼성전자,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,0.5497513559677136,87.58505000000001,0.5497513559677136,187.785,89.7,1107.45
NAVER_88042181349,삼성전자 갤럭시 버즈3 프로 무선 블루투스 이어폰 ANC SM-R630N,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,154.81,4.3,202.125,26,갤럭시,삼성공식파트너 엠디텍,False,https://smartstore.naver.com/main/products/10497675997,2025-09-23 00:52:03.641835,209000,https://shopping-phinf.pstatic.net/main_8804218/88042181349.21.jpg,삼성전자,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,1.7675390948569418,87.58505000000001,1.7675390948569418,665.683,869.1374999999999,31290.97125
NAVER_88148258825,삼성공식파트너 JBL TOUR PRO3 블루투스 노이즈캔슬링 무선 이어폰,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,233.56500000000003,4.6,106.0,34,JBL,삼성JBL온라인스토어,False,https://smartstore.naver.com/main/products/10603753235,2025-09-23 00:52:03.641850,398000,https://shopping-phinf.pstatic.net/main_8814825/88148258825.62.jpg,삼성전자,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,2.6667222317050685,87.58505000000001,2.6667222317050685,1074.3990000000001,487.59999999999997,24757.890000000003
NAVER_53529682110,샥즈 오픈런 S803,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,112.7,4.3,202.125,22,샥즈,네이버,False,https://search.shopping.naver.com/catalog/53529682110,2025-09-23 00:52:03.641861,152150,https://shopping-phinf.pstatic.net/main_5352968/53529682110.20250313142712.jpg,Unknown,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,1.2867492797001314,87.58505000000001,1.2867492797001314,484.61,869.1374999999999,22779.4875
NAVER_88042122546,삼성전자 갤럭시 버즈3 무선 블루투스 이어폰 ANC SM-R530N,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,125.19,4.4,202.125,46,갤럭시,삼성공식파트너 제이유,False,https://smartstore.naver.com/main/products/10497617194,2025-09-23 00:52:03.641872,169000,https://shopping-phinf.pstatic.net/main_8804212/88042122546.19.jpg,삼성전자,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,1.4293535255160554,87.58505000000001,1.4293535255160554,550.836,889.35,25304.02875
NAVER_89447162423,[신제품] 샥즈 오픈닷 원 E310 오픈형 귀걸이형 블루투스 무선 이어클립 귀찌 이어폰,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,214.07,4.2,202.125,43,샥즈,샥즈 코리아,False,https://smartstore.naver.com/main/products/11902651814,2025-09-23 00:52:03.641884,289000,https://shopping-phinf.pstatic.net/main_8944716/89447162423.jpg,Unknown,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,2.4441385830115983,87.58505000000001,2.4441385830115983,899.094,848.9250000000001,43268.89875
NAVER_88347457981,[샥즈 공식] 오픈런 프로 2 S820 골전도 헬스 운동 마라톤 이어폰 애프터샥,디지털/가전 > 음향가전 > 블루투스셋 > 블루투스이어폰/이어셋,156.78,4.6,202.125,14,샥즈,샥즈 코리아,False,https://smartstore.naver.com/main/products/10802951991,2025-09-23 00:52:03.641896,211650,https://shopping-phinf.pstatic.net/main_8834745/88347457981.2.jpg,Unknown,naver_shopping_search,디지털/가전,음향가전,블루투스셋,블루투스이어폰/이어셋,블루투스 이어폰,87.58505000000001,1.7900315179359947,87.58505000000001,1.7900315179359947,721.188,929.775,31689.1575
